name,language,category,provider,meaning
VDI,en,computer_science,wikipedia,Virtual Desktop Infrastructure
VDM,en,computer_science,wikipedia,Virtual DOS machine
VDS,en,computer_science,wikipedia,Virtual dedicated server
VDSL,en,computer_science,wikipedia,Very High Bitrate Digital Subscriber Line
VDU,en,computer_science,wikipedia,Visual Display Unit
VESA,en,computer_science,wikipedia,Video Electronics Standards Association
VFAT,en,computer_science,wikipedia,Virtual File Allocation Table
VFO,en,computer_science,wikipedia,Variable-frequency oscillator
VFS,en,computer_science,wikipedia,Virtual File System
VG,en,computer_science,wikipedia,Volume Group
VGA,en,computer_science,wikipedia,Video Graphics Array
VHD,en,computer_science,wikipedia,Virtual Hard Disk
VHF,en,computer_science,wikipedia,Very High Frequency
VLAN,en,computer_science,wikipedia,Virtual Local Area Network
VLB,en,computer_science,wikipedia,Vesa Local Bus
VLF,en,computer_science,wikipedia,Very Low Frequency
VLIW,en,computer_science,wikipedia,Very Long Instruction Word
VLSI,en,computer_science,wikipedia,Very-Large-Scale Integration
VLSM,en,computer_science,wikipedia,Variable-length subnet masking
VM,en,computer_science,wikipedia,Virtual Memory
VM,en,computer_science,wikipedia,Virtual Machine
VMM,en,computer_science,wikipedia,Virtual Machine Monitor
VNC,en,computer_science,wikipedia,Virtual Network Computing
VOD,en,computer_science,wikipedia,Video On Demand
VOIP,en,computer_science,wikipedia,Voice over Internet Protocol
VOLTE,en,computer_science,wikipedia,Voice Over Long Term Evolution
VPC,en,computer_science,wikipedia,Virtual private cloud
VPN,en,computer_science,wikipedia,Virtual private network
VPS,en,computer_science,wikipedia,Virtual private server
VPU,en,computer_science,wikipedia,Visual Processing Unit
VR,en,computer_science,wikipedia,Virtual Reality
VRAM,en,computer_science,wikipedia,Video Random-Access Memory
VRML,en,computer_science,wikipedia,Virtual Reality Modeling Language
VSAM,en,computer_science,wikipedia,Virtual Storage-Access Method
VSAT,en,computer_science,wikipedia,Very Small Aperture Terminal
VT,en,computer_science,wikipedia,Video Terminal
VTAM,en,computer_science,wikipedia,Virtual Telecommunications Access Method
VTL,en,computer_science,wikipedia,Virtual Tape Library
WAF,en,computer_science,wikipedia,Web application firewall
WAFS,en,computer_science,wikipedia,Wide Area File Services
WAI,en,computer_science,wikipedia,Web Accessibility Initiative
WAIS,en,computer_science,wikipedia,Wide Area Information Server
WAN,en,computer_science,wikipedia,Wide-area network
WAN,en,computer_science,wikipedia,Wide Area Network
WAP,en,computer_science,wikipedia,Wireless Access Point
WAP,en,computer_science,wikipedia,Wireless Application Protocol
WAVE,en,computer_science,wikipedia,Wireless access in vehicular environments
WBEM,en,computer_science,wikipedia,Web-Based Enterprise Management
WBS,en,computer_science,wikipedia,Work breakdown structure
WCAG,en,computer_science,wikipedia,Web Content Accessibility Guidelines
WCF,en,computer_science,wikipedia,Windows Communication Foundation
WDDM,en,computer_science,wikipedia,Windows Display Driver Model
WDM,en,computer_science,wikipedia,Windows Driver Model
WDM,en,computer_science,wikipedia,Wavelength-Division Multiplexing
WEP,en,computer_science,wikipedia,Wired Equivalent Privacy
WFI,en,computer_science,wikipedia,Wait For Interrupt
WIDE,en,computer_science,wikipedia,Widely Integrated Distributed Environment
WIDS,en,computer_science,wikipedia,Wireless intrusion detection system
WINS,en,computer_science,wikipedia,Windows Internet Name Service
WIPS,en,computer_science,wikipedia,Wireless intrusion prevention system
WLAN,en,computer_science,wikipedia,Wireless Local Area Network
WLC,en,computer_science,wikipedia,Wireless LAN Controller
WMA,en,computer_science,wikipedia,Windows Media Audio
WMI,en,computer_science,wikipedia,Windows Management Instrumentation
WMV,en,computer_science,wikipedia,Windows Media Video
WNS,en,computer_science,wikipedia,Windows Push Notification Service
WOL,en,computer_science,wikipedia,Wake-on-LAN
WOR,en,computer_science,wikipedia,Wake-on-Ring
WORA,en,computer_science,wikipedia,"Write once, run anywhere"
WORE,en,computer_science,wikipedia,"Write once, run everywhere"
WORM,en,computer_science,wikipedia,Write Once Read Many
WPA,en,computer_science,wikipedia,Wi-Fi Protected Access
WPAN,en,computer_science,wikipedia,Wireless Personal Area Network
WPF,en,computer_science,wikipedia,Windows Presentation Foundation
WPS,en,computer_science,wikipedia,Wi-Fi Protected Setup
WSDL,en,computer_science,wikipedia,Web Services Description Language
WSFL,en,computer_science,wikipedia,Web Services Flow Language
WTLS,en,computer_science,wikipedia,Wireless Transport Layer Security
WUSB,en,computer_science,wikipedia,Wireless Universal Serial Bus
WWAN,en,computer_science,wikipedia,Wireless Wide Area Network
WWDC,en,computer_science,wikipedia,World Wide Developer Conference
WWN,en,computer_science,wikipedia,World Wide Name
WWW,en,computer_science,wikipedia,World Wide Web
WYSIWYG,en,computer_science,wikipedia,What You See Is What You Get
WZC,en,computer_science,wikipedia,Wireless Zero Configuration
XCBL,en,computer_science,wikipedia,XML Common Business Library
XDM,en,computer_science,wikipedia,X Window Display Manager
XDMCP,en,computer_science,wikipedia,X Display Manager Control Protocol
XNS,en,computer_science,wikipedia,Xerox Network Systems
XPI,en,computer_science,wikipedia,XPInstall
XPS,en,computer_science,wikipedia,XML Paper Specification
XSD,en,computer_science,wikipedia,XML Schema Definition
XUL,en,computer_science,wikipedia,XML User Interface Language
YACC,en,computer_science,wikipedia,Yet Another Compiler Compiler
YAGNI,en,computer_science,wikipedia,You Aren't Gonna Need It
YAML,en,computer_science,wikipedia,YAML Ain't Markup Language
YARN,en,computer_science,wikipedia,Yet Another Resource Negotiator
YAST,en,computer_science,wikipedia,Yet another Setup Tool
ZCAV,en,computer_science,wikipedia,Zone Constant Angular Velocity
ZCS,en,computer_science,wikipedia,Zero Code Suppression
ZIF,en,computer_science,wikipedia,Zero Insertion Force
ZIFS,en,computer_science,wikipedia,Zero Insertion Force Socket
ZIP,en,computer_science,wikipedia,ZIP file archive
ZISC,en,computer_science,wikipedia,Zero Instruction Set Computer
ZMA,en,computer_science,wikipedia,Zone Multicast Address
ZOI,en,computer_science,wikipedia,Zero One Infinity
ZOPE,en,computer_science,wikipedia,Z Object Publishing Environment
ZPL,en,computer_science,wikipedia,Z-level Programming Language
COM,fr,common,custom,Collectivité d’outre-mer
TGV,fr,common,custom,Très Grande Vitesse
TGV,fr,common,custom,Train à Grande Vitesse
DD,fr,computer_science,custom,Disque dur
UC,fr,computer_science,custom,Unité Centrale
